game_date,home_team,away_team,model_prob_home,moneyline_home,moneyline_away,has_edge,bet_side,bet_edge_pct,bet_odds,kelly_frac,expected_value,home_won,result_correct,pnl_per_unit
2023-07-05,LA,DAL,0.8691,-1800.0,1000.0,False,,,,0.0,,1,,
2023-07-11,LA,PHO,0.9029,-1800.0,1000.0,False,,,,0.0,,1,,
2023-07-30,LA,DAL,0.7223,-9000.0,1700.0,False,,,,0.0,,1,,
2023-08-01,LA,ATL,0.852,-1600.0,900.0,False,,,,0.0,,1,,
2023-08-11,LA,WAS,0.8394,-3200.0,1300.0,False,,,,0.0,,1,,
2023-08-13,LA,ATL,0.9313,-10000.0,1400.0,False,,,,0.0,,1,,
2023-08-17,LA,NYL,0.6382,-250.0,205.0,False,,,,0.0,,1,,
2023-08-19,LA,LA,0.8483,-3200.0,1300.0,False,,,,0.0,,0,,
2023-08-31,LA,WAS,0.801,-485.0,370.0,False,,,,0.0,,1,,
2023-09-02,LA,SEA,0.8274,-2100.0,1100.0,False,,,,0.0,,1,,
2023-09-10,LA,PHO,0.9767,-8000.0,2200.0,False,,,,0.0,,1,,
2023-05-19,MIN,CHI,0.4384,-175.0,150.0,True,CHI,17.57,150.0,3.0,0.404,0,1.0,1.5
2023-05-23,MIN,ATL,0.7162,-120.0,-110.0,False,,,,0.0,,0,,
2023-06-01,MIN,CON,0.5396,270.0,-355.0,False,,,,0.0,,0,,
2023-06-09,MIN,IND,0.6134,-140.0,120.0,False,,,,0.0,,0,,
2023-06-11,MIN,LA,0.634,-130.0,100.0,False,,,,0.0,,1,,
2023-06-22,MIN,CON,0.3417,198.0,-250.0,False,,,,0.0,,0,,
2023-06-27,MIN,SEA,0.4908,-140.0,120.0,False,,,,0.0,,1,,
2023-07-05,MIN,IND,0.6628,-115.0,-105.0,False,,,,0.0,,1,,
2023-07-07,MIN,PHO,0.7439,-165.0,140.0,False,,,,0.0,,1,,
2023-07-09,MIN,LA,0.3765,850.0,-1400.0,False,,,,0.0,,0,,
2023-07-12,MIN,DAL,0.5846,100.0,-120.0,False,,,,0.0,,0,,
2023-07-20,MIN,LA,0.7944,-135.0,115.0,False,,,,0.0,,1,,
2023-07-22,MIN,LA,0.391,1000.0,-1800.0,False,,,,0.0,,0,,
2023-07-26,MIN,WAS,0.4222,-140.0,120.0,False,,,,0.0,,1,,
2023-08-04,MIN,NYL,0.3904,440.0,-600.0,False,,,,0.0,,0,,
2023-08-20,MIN,SEA,0.6713,800.0,-2000.0,False,,,,0.0,,0,,
2023-08-22,MIN,DAL,0.4024,220.0,-270.0,False,,,,0.0,,1,,
2023-08-26,MIN,NYL,0.3103,380.0,-500.0,False,,,,0.0,,0,,
2023-09-01,MIN,ATL,0.4409,110.0,-130.0,False,,,,0.0,,1,,
2023-09-03,MIN,PHO,0.6152,-185.0,154.0,False,,,,0.0,,1,,
2023-05-21,NYL,IND,0.8559,-1800.0,880.0,False,,,,0.0,,1,,
2023-05-27,NYL,CON,0.587,-350.0,265.0,True,CON,15.26,265.0,3.0,0.5076,1,0.0,-1.0
2023-06-04,NYL,CHI,0.5028,-1400.0,850.0,False,,,,0.0,,0,,
2023-06-13,NYL,ATL,0.7912,-700.0,510.0,False,,,,0.0,,0,,
2023-06-18,NYL,PHO,0.74,-900.0,625.0,False,,,,0.0,,1,,
2023-06-25,NYL,WAS,0.7419,-325.0,270.0,False,,,,0.0,,1,,
2023-07-05,NYL,PHO,0.8221,-2400.0,1200.0,False,,,,0.0,,1,,
2023-07-08,NYL,SEA,0.8572,-3500.0,1400.0,False,,,,0.0,,1,,
2023-07-19,NYL,DAL,0.4033,-380.0,310.0,True,DAL,36.11,310.0,3.0,1.4463,0,1.0,3.1
2023-07-23,NYL,IND,0.7424,-20000.0,1600.0,False,,,,0.0,,1,,
2023-07-25,NYL,SEA,0.8228,-2400.0,1200.0,False,,,,0.0,,1,,
2023-07-27,NYL,ATL,0.5045,-500.0,400.0,False,,,,0.0,,1,,
2023-07-28,NYL,MIN,0.5874,-130.0,100.0,False,,,,0.0,,0,,
2023-08-06,NYL,LA,0.562,185.0,-225.0,False,,,,0.0,,1,,
2023-08-11,NYL,CHI,0.4863,-1050.0,600.0,False,,,,0.0,,1,,
2023-08-28,NYL,LA,0.6331,-102.0,-118.0,False,,,,0.0,,1,,
2023-09-01,NYL,CON,0.8489,-370.0,280.0,False,,,,0.0,,1,,
2023-09-07,NYL,LA,0.787,-850.0,575.0,False,,,,0.0,,1,,
2023-09-10,NYL,WAS,0.7146,-550.0,410.0,False,,,,0.0,,0,,
2023-05-21,PHO,CHI,0.1705,330.0,-500.0,False,,,,0.0,,0,,
2023-05-25,PHO,MIN,0.478,-140.0,120.0,False,,,,0.0,,1,,
2023-06-02,PHO,LA,0.5498,-155.0,135.0,False,,,,0.0,,0,,
2023-06-13,PHO,SEA,0.5495,-215.0,185.0,False,,,,0.0,,0,,
2023-06-21,PHO,LA,0.3457,1600.0,-4500.0,False,,,,0.0,,0,,
2023-06-27,PHO,DAL,0.4029,140.0,-165.0,False,,,,0.0,,0,,
2023-06-29,PHO,IND,0.3958,140.0,-165.0,False,,,,0.0,,1,,
2023-07-01,PHO,MIN,0.3203,-125.0,105.0,False,,,,0.0,,0,,
2023-07-09,PHO,LA,0.4653,-115.0,-105.0,False,,,,0.0,,1,,
2023-07-18,PHO,CON,0.1496,265.0,-355.0,False,,,,0.0,,1,,
2023-07-20,PHO,CHI,0.4118,115.0,-135.0,False,,,,0.0,,1,,
2023-08-03,PHO,ATL,0.351,280.0,-355.0,False,,,,0.0,,1,,
2023-08-05,PHO,SEA,0.614,-155.0,130.0,False,,,,0.0,,0,,
