game_date,home_team,away_team,model_prob_home,moneyline_home,moneyline_away,has_edge,bet_side,bet_edge_pct,bet_odds,kelly_frac,expected_value,home_won,result_correct,pnl_per_unit
2022-06-08,CON,IND,0.9017,-1667.0,820.0,False,,,,0.0,,1,,
2022-06-10,CON,CHI,0.4084,-238.0,190.0,True,CHI,26.28,190.0,3.0,0.7155,0,1.0,1.9
2022-06-15,CON,ATL,0.8364,-476.0,350.0,False,,,,0.0,,1,,
2022-06-17,CON,SEA,0.7407,-370.0,280.0,False,,,,0.0,,1,,
2022-06-22,CON,NYL,0.3958,-556.0,390.0,False,,,,0.0,,0,,
2022-07-03,CON,WAS,0.7563,-250.0,198.0,False,,,,0.0,,1,,
2022-07-17,CON,LA,0.3556,-104.0,-118.0,False,,,,0.0,,0,,
2022-07-19,CON,NYL,0.8153,-417.0,310.0,False,,,,0.0,,1,,
2022-07-28,CON,SEA,0.742,-167.0,136.0,False,,,,0.0,,1,,
2022-07-31,CON,CHI,0.3654,-244.0,194.0,True,CHI,31.05,194.0,3.0,0.8657,0,1.0,1.94
2022-08-02,CON,PHO,0.8286,-556.0,390.0,False,,,,0.0,,1,,
2022-08-14,CON,MIN,0.8857,-385.0,290.0,False,,,,0.0,,1,,
2022-05-21,DAL,MIN,0.5148,-213.0,172.0,False,,,,0.0,,1,,
2022-06-10,DAL,SEA,0.2317,115.0,-135.0,True,SEA,21.57,-135.0,3.0,0.3374,0,1.0,0.7407
2022-06-12,DAL,SEA,0.3026,152.0,-189.0,False,,,,0.0,,0,,
2022-06-15,DAL,LA,0.1897,290.0,-385.0,False,,,,0.0,,0,,
2022-06-17,DAL,PHO,0.6939,-196.0,160.0,False,,,,0.0,,1,,
2022-06-19,DAL,LA,0.7355,-185.0,148.0,False,,,,0.0,,1,,
2022-06-23,DAL,IND,0.6552,-476.0,340.0,False,,,,0.0,,1,,
2022-06-25,DAL,PHO,0.4574,-294.0,245.0,True,PHO,26.28,245.0,3.0,0.872,0,1.0,2.45
2022-07-01,DAL,LA,0.3204,-179.0,155.0,True,LA,30.03,155.0,3.0,0.7331,0,1.0,1.55
2022-07-05,DAL,CON,0.5227,180.0,-227.0,False,,,,0.0,,1,,
2022-07-16,DAL,CHI,0.2302,160.0,-189.0,False,,,,0.0,,0,,
2022-07-28,DAL,WAS,0.4081,-120.0,100.0,False,,,,0.0,,0,,
2022-08-04,DAL,LA,0.6172,310.0,-417.0,False,,,,0.0,,1,,
2022-08-06,DAL,IND,0.8809,-714.0,510.0,False,,,,0.0,,1,,
2022-08-08,DAL,NYL,0.6579,-169.0,145.0,False,,,,0.0,,1,,
2022-08-10,DAL,NYL,0.4362,-233.0,195.0,True,NYL,23.74,195.0,3.0,0.6631,0,1.0,1.95
2022-05-22,IND,CON,0.1109,570.0,-909.0,False,,,,0.0,,0,,
2022-05-27,IND,LA,0.5868,210.0,-263.0,False,,,,0.0,,1,,
2022-05-31,IND,WAS,0.1927,275.0,-345.0,False,,,,0.0,,0,,
2022-06-10,IND,NYL,0.2003,152.0,-189.0,True,NYL,17.73,-189.0,3.0,0.2228,0,1.0,0.5291
2022-06-15,IND,PHO,0.2314,-115.0,-105.0,True,PHO,27.94,-105.0,3.0,0.5006,0,1.0,0.9524
2022-06-19,IND,CHI,0.3966,260.0,-345.0,False,,,,0.0,,1,,
2022-07-05,IND,SEA,0.1512,440.0,-588.0,False,,,,0.0,,0,,
2022-07-07,IND,CHI,0.0771,350.0,-476.0,False,,,,0.0,,0,,
2022-07-13,IND,CON,0.141,360.0,-500.0,False,,,,0.0,,0,,
2022-07-15,IND,MIN,0.1576,128.0,-159.0,True,MIN,25.91,-159.0,3.0,0.3722,0,1.0,0.6289
2022-07-24,IND,DAL,0.0923,210.0,-250.0,True,DAL,21.88,-250.0,3.0,0.2708,0,1.0,0.4
2022-07-29,IND,LA,0.1021,900.0,-1429.0,False,,,,0.0,,0,,
2022-07-31,IND,LA,0.0567,1100.0,-2000.0,False,,,,0.0,,0,,
2022-08-12,IND,WAS,0.1181,510.0,-714.0,False,,,,0.0,,0,,
2022-05-25,LA,PHO,0.7464,118.0,-145.0,False,,,,0.0,,1,,
2022-06-11,LA,LA,0.2339,290.0,-385.0,False,,,,0.0,,0,,
2022-06-21,LA,WAS,0.698,210.0,-263.0,False,,,,0.0,,1,,
2022-06-23,LA,CHI,0.2722,210.0,-263.0,False,,,,0.0,,0,,
2022-06-27,LA,LA,0.2229,210.0,-250.0,False,,,,0.0,,0,,
2022-07-03,LA,NYL,0.6333,-164.0,140.0,False,,,,0.0,,1,,
2022-07-04,LA,PHO,0.6896,-105.0,-115.0,False,,,,0.0,,1,,
2022-07-07,LA,SEA,0.2883,4000.0,-100000.0,False,,,,0.0,,0,,
2022-07-12,LA,WAS,0.3435,145.0,-169.0,False,,,,0.0,,0,,
2022-07-14,LA,CHI,0.1971,160.0,-189.0,True,CHI,17.32,-189.0,3.0,0.2276,0,1.0,0.5291
2022-07-19,LA,IND,0.8869,-417.0,340.0,False,,,,0.0,,1,,
2022-07-21,LA,ATL,0.7864,-120.0,100.0,False,,,,0.0,,1,,
2022-07-31,LA,MIN,0.3086,4000.0,-100000.0,False,,,,0.0,,0,,
2022-08-09,LA,CON,0.1698,285.0,-370.0,False,,,,0.0,,0,,
2022-08-11,LA,CON,0.1806,470.0,-714.0,False,,,,0.0,,0,,
2022-08-14,LA,DAL,0.239,4000.0,-100000.0,False,,,,0.0,,0,,
2022-05-31,LA,CON,0.6994,-189.0,155.0,False,,,,0.0,,1,,
2022-06-02,LA,CON,0.3203,-213.0,172.0,True,CON,32.89,172.0,3.0,0.8488,0,1.0,1.72
2022-06-05,LA,DAL,0.8319,-1429.0,750.0,False,,,,0.0,,1,,
2022-06-19,LA,MIN,0.8578,-2000.0,1000.0,False,,,,0.0,,1,,
2022-06-21,LA,CHI,0.3387,-385.0,290.0,True,CHI,41.72,290.0,3.0,1.5791,0,1.0,2.9
2022-06-25,LA,WAS,0.4224,-417.0,330.0,False,,,,0.0,,0,,
2022-07-06,LA,NYL,0.387,-588.0,440.0,False,,,,0.0,,0,,
2022-07-19,LA,ATL,0.3989,-625.0,480.0,False,,,,0.0,,0,,
2022-07-21,LA,IND,0.9222,-2000.0,1100.0,False,,,,0.0,,1,,
2022-07-23,LA,LA,0.8419,-455.0,360.0,False,,,,0.0,,1,,
2022-08-09,LA,ATL,0.9062,-556.0,410.0,False,,,,0.0,,1,,
2022-08-11,LA,CHI,0.7987,-130.0,110.0,False,,,,0.0,,1,,
2022-08-14,LA,SEA,0.814,-244.0,205.0,False,,,,0.0,,1,,
2022-05-24,MIN,NYL,0.8165,-263.0,205.0,False,,,,0.0,,1,,
2022-05-29,MIN,LA,0.3352,900.0,-2500.0,False,,,,0.0,,0,,
2022-06-12,MIN,IND,0.3908,750.0,-1429.0,False,,,,0.0,,0,,
2022-06-14,MIN,SEA,0.1176,180.0,-222.0,True,SEA,22.36,-222.0,3.0,0.2798,0,1.0,0.4505
2022-06-28,MIN,DAL,0.7767,-139.0,112.0,False,,,,0.0,,1,,
2022-07-01,MIN,LA,0.306,160.0,-189.0,False,,,,0.0,,0,,
2022-07-03,MIN,LA,0.6207,175.0,-204.0,False,,,,0.0,,1,,
2022-07-06,MIN,CHI,0.7647,110.0,-130.0,False,,,,0.0,,1,,
2022-07-12,MIN,PHO,0.7694,-244.0,205.0,False,,,,0.0,,1,,
2022-07-14,MIN,DAL,0.3501,-256.0,215.0,True,DAL,34.36,215.0,3.0,1.0471,0,1.0,2.15
2022-07-22,MIN,CON,0.3095,124.0,-152.0,False,,,,0.0,,0,,
2022-08-07,MIN,ATL,0.8324,-141.0,120.0,False,,,,0.0,,1,,
2022-08-12,MIN,SEA,0.2507,100.0,-120.0,True,SEA,22.76,-120.0,3.0,0.3737,0,1.0,0.8333
2022-06-05,NYL,MIN,0.3307,-172.0,140.0,True,MIN,27.21,140.0,3.0,0.6064,0,1.0,1.4
2022-06-07,NYL,MIN,0.5965,-143.0,116.0,False,,,,0.0,,1,,
2022-06-12,NYL,CHI,0.2615,245.0,-323.0,False,,,,0.0,,0,,
2022-06-16,NYL,WAS,0.6827,158.0,-196.0,False,,,,0.0,,1,,
2022-06-19,NYL,SEA,0.2711,100.0,-122.0,True,SEA,20.53,-122.0,3.0,0.3264,0,1.0,0.8197
2022-06-30,NYL,ATL,0.3122,-208.0,180.0,True,ATL,34.19,180.0,3.0,0.9258,0,1.0,1.8
2022-07-12,NYL,LA,0.1387,230.0,-278.0,True,LA,15.31,-278.0,3.0,0.1712,0,1.0,0.3597
2022-07-14,NYL,LA,0.1698,215.0,-256.0,False,,,,0.0,,0,,
2022-07-31,NYL,PHO,0.8021,125.0,-145.0,False,,,,0.0,,1,,
2022-08-02,NYL,LA,0.7574,-189.0,160.0,False,,,,0.0,,1,,
2022-08-03,NYL,LA,0.8107,-238.0,200.0,False,,,,0.0,,1,,
2022-08-14,NYL,ATL,0.8742,-154.0,135.0,False,,,,0.0,,1,,
2022-06-03,PHO,CON,0.218,-312.0,230.0,True,CON,49.62,230.0,3.0,1.5807,0,1.0,2.3
2022-06-21,PHO,MIN,0.3108,-204.0,175.0,True,MIN,33.77,175.0,3.0,0.8953,0,1.0,1.75
2022-06-27,PHO,IND,0.7625,-323.0,265.0,False,,,,0.0,,1,,
2022-06-29,PHO,IND,0.8476,-303.0,255.0,False,,,,0.0,,1,,
2022-07-07,PHO,NYL,0.6391,-233.0,195.0,False,,,,0.0,,1,,
2022-07-14,PHO,WAS,0.7194,130.0,-149.0,False,,,,0.0,,1,,
2022-07-17,PHO,ATL,0.4672,420.0,-588.0,False,,,,0.0,,0,,
2022-07-22,PHO,SEA,0.6524,210.0,-250.0,False,,,,0.0,,1,,
2022-07-28,PHO,LA,0.8063,-169.0,145.0,False,,,,0.0,,1,,
2022-08-06,PHO,NYL,0.678,-105.0,-115.0,False,,,,0.0,,1,,
2022-08-10,PHO,MIN,0.3306,150.0,-175.0,False,,,,0.0,,0,,
2022-08-12,PHO,DAL,0.6932,100.0,-120.0,False,,,,0.0,,1,,
2022-08-14,PHO,CHI,0.2899,230.0,-278.0,False,,,,0.0,,0,,
2022-05-27,SEA,NYL,0.8416,-1250.0,680.0,False,,,,0.0,,1,,
2022-05-29,SEA,NYL,0.842,-435.0,320.0,False,,,,0.0,,1,,
2022-06-03,SEA,DAL,0.5074,-323.0,245.0,True,DAL,21.74,245.0,3.0,0.6994,0,1.0,2.45
2022-06-05,SEA,CON,0.3288,1060.0,-3333.0,False,,,,0.0,,0,,
2022-06-07,SEA,ATL,0.7893,-345.0,265.0,False,,,,0.0,,1,,
2022-06-23,SEA,WAS,0.7606,-145.0,118.0,False,,,,0.0,,1,,
2022-06-25,SEA,LA,0.4124,-500.0,390.0,False,,,,0.0,,0,,
2022-06-29,SEA,LA,0.6285,-125.0,105.0,False,,,,0.0,,1,,
2022-07-01,SEA,IND,0.9325,-714.0,510.0,False,,,,0.0,,1,,
2022-07-12,SEA,DAL,0.8554,-312.0,260.0,False,,,,0.0,,1,,
2022-07-17,SEA,IND,0.9517,-100000.0,4000.0,False,,,,0.0,,1,,
2022-07-24,SEA,ATL,0.8442,-303.0,255.0,False,,,,0.0,,1,,
2022-08-03,SEA,MIN,0.7507,-256.0,215.0,False,,,,0.0,,1,,
2022-08-07,SEA,LA,0.3639,-120.0,100.0,False,,,,0.0,,0,,
2022-05-22,WAS,CHI,0.3505,-114.0,-106.0,True,CHI,15.82,-106.0,3.0,0.2623,0,1.0,0.9434
2022-05-24,WAS,ATL,0.8183,-435.0,320.0,False,,,,0.0,,1,,
2022-06-03,WAS,NYL,0.6348,-909.0,570.0,False,,,,0.0,,0,,
2022-06-08,WAS,CHI,0.5844,-100000.0,2000.0,False,,,,0.0,,1,,
2022-06-12,WAS,PHO,0.3885,-385.0,290.0,True,PHO,36.73,290.0,3.0,1.3847,0,1.0,2.9
2022-06-14,WAS,PHO,0.6639,-323.0,245.0,False,,,,0.0,,1,,
2022-06-19,WAS,CON,0.5448,128.0,-159.0,False,,,,0.0,,1,,
2022-06-28,WAS,ATL,0.7577,-400.0,290.0,False,,,,0.0,,1,,
2022-07-17,WAS,MIN,0.72,-164.0,140.0,False,,,,0.0,,1,,
2022-07-21,WAS,NYL,0.8202,-357.0,295.0,False,,,,0.0,,1,,
2022-07-30,WAS,SEA,0.4962,-154.0,135.0,False,,,,0.0,,0,,
2022-07-31,WAS,SEA,0.6729,-135.0,115.0,False,,,,0.0,,1,,
2022-08-02,WAS,LA,0.6746,140.0,-164.0,False,,,,0.0,,1,,
2022-08-07,WAS,LA,0.3886,-476.0,380.0,False,,,,0.0,,0,,
2022-08-14,WAS,IND,0.9059,-714.0,530.0,False,,,,0.0,,1,,
